MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,DrainageSystems,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,InactiveDisasterPreparedness,FloodProbability
5,7,9,1,6,7,6,7,0,5,1,2,4,5,0.4597000906111295
7,9,2,8,3,7,10,8,5,3,3,9,5,9,0.7082046439411536
2,2,7,0,3,6,6,5,9,4,10,1,0,6,0.3394614386071921
1,3,0,10,7,1,2,8,10,2,9,5,5,8,0.41839402666999614
0,6,8,5,0,5,1,9,1,6,3,0,9,5,0.3260731980820538
8,3,4,8,1,8,9,6,0,8,1,2,4,9,0.5398476796505391
0,8,1,1,2,7,5,5,3,3,10,6,7,3,0.33929686952075766
6,8,1,6,10,8,8,1,4,4,4,7,9,6,0.6240042347693349
6,8,4,1,1,8,1,6,0,6,10,6,7,6,0.49523553866748754
1,5,6,8,2,0,1,6,9,10,0,6,4,10,0.4351147490693243
6,6,9,0,7,3,0,1,9,2,0,0,9,10,0.4369248958145082
3,1,9,3,2,5,9,2,8,1,3,9,7,2,0.4047417573297668
5,2,9,10,3,10,6,5,6,8,3,7,0,10,0.6427161514260971
1,4,0,6,3,8,4,1,2,10,7,5,3,9,0.3657003130362225
7,2,8,4,9,6,8,10,4,5,3,5,1,1,0.5436723562597396
8,8,9,9,9,7,8,1,0,9,9,3,3,0,0.657049061795219
0,2,6,1,3,1,2,0,4,7,5,2,10,0,0.13729646974457424
5,10,4,4,1,7,5,4,9,0,8,7,3,0,0.47762543049132034
7,4,9,8,7,5,6,5,10,6,0,6,5,7,0.6764573197796853
0,8,0,9,4,0,0,4,3,4,4,1,1,4,0.18017117276557396
7,0,0,7,4,8,0,8,8,3,9,6,5,3,0.47467502610355816
5,7,0,8,8,10,10,6,3,8,5,7,0,1,0.5845076610670571
3,5,7,1,6,5,3,7,6,3,5,0,10,9,0.45791802996152603
5,8,0,3,0,5,1,6,10,5,0,5,8,2,0.38867498934004313
7,1,1,8,6,0,5,5,1,0,3,5,3,6,0.31371784632202404
7,2,6,7,5,8,1,5,8,8,2,8,9,2,0.589496397861564
8,9,6,10,1,4,5,6,6,1,5,3,8,6,0.6301804242491152
0,6,2,4,0,7,0,2,3,7,1,8,9,1,0.2653712254085048
8,6,9,10,1,7,4,0,1,0,9,4,4,1,0.4746390112064483
0,6,5,3,5,1,8,10,8,0,3,9,1,10,0.4263774155946413
7,3,6,1,10,9,0,6,8,1,8,2,6,1,0.4856846133766351
3,10,8,7,8,9,2,9,5,8,1,2,2,9,0.6312670486935702
0,6,7,9,8,2,7,8,3,2,7,3,8,5,0.46924588820576035
7,0,4,1,7,10,1,8,5,2,9,1,9,9,0.49585680851370545
6,3,6,9,10,1,1,5,8,5,3,1,9,7,0.519754573331782
7,10,2,7,0,0,3,1,7,6,6,9,6,5,0.5151565886450189
4,5,7,5,0,1,2,6,3,6,10,8,6,8,0.4752545615047637
3,7,9,1,2,1,10,4,8,1,6,2,0,7,0.3735442910415709
6,0,7,2,8,8,6,2,0,8,9,4,10,0,0.455720397985144
2,0,2,5,1,4,4,0,5,4,9,8,0,0,0.16717305816755293
8,2,10,3,0,6,10,3,1,10,6,4,5,4,0.5278948039822015
7,5,7,8,4,5,7,7,5,0,2,4,6,10,0.5856404780314408
10,6,10,3,4,0,7,2,5,5,2,8,10,2,0.5964116839795603
0,0,7,7,5,6,4,8,9,8,4,0,9,9,0.45150327075630536
6,10,7,5,5,10,4,3,3,9,2,0,1,1,0.4981317286065719
6,6,8,4,3,7,4,4,5,10,7,7,4,4,0.6075543483923367
9,3,9,9,6,5,9,8,10,2,10,8,2,5,0.7589493969024743
4,4,4,4,7,6,9,3,0,9,7,0,7,1,0.39754257994365205
10,5,7,5,2,10,4,4,9,9,9,4,2,4,0.6740232474264805
2,8,10,2,0,1,1,8,6,7,8,6,4,7,0.4579070752987805
9,1,8,7,0,3,5,3,8,5,9,3,9,6,0.5567550663316194
5,6,1,4,1,6,6,2,9,8,9,7,3,5,0.49750808707089716
10,5,10,0,4,6,5,4,8,5,9,5,10,6,0.6950155038907629
2,8,5,9,0,4,10,4,0,0,0,1,2,5,0.28097146540818
2,3,1,5,0,8,8,6,9,0,4,5,6,0,0.3221063701924149
6,4,7,9,6,0,1,3,8,5,10,1,3,6,0.482546594173558
6,8,10,0,9,5,4,9,2,4,8,10,0,5,0.6175702905062237
1,9,9,1,0,2,9,8,3,2,8,3,7,4,0.4042355563718908
7,9,1,4,0,5,4,4,10,1,4,1,5,2,0.3921537838616697
4,9,7,2,2,4,4,8,2,10,1,8,7,2,0.5161488678218933
1,1,1,0,8,7,5,7,3,6,9,10,10,6,0.43577661586206257
5,7,7,0,10,2,8,1,3,1,1,7,9,1,0.41255873337058596
7,7,5,7,5,6,6,2,2,7,7,3,9,1,0.5472244933130115
0,2,10,4,3,8,5,1,1,10,6,2,4,10,0.3834298658430644
10,4,0,1,0,3,7,9,4,7,0,3,7,3,0.4223835017523449
6,10,4,9,2,5,3,2,4,4,2,8,4,0,0.4686480833307831
2,1,8,4,3,7,6,1,2,1,2,1,1,3,0.18734715017293177
8,8,5,6,6,2,2,1,1,2,6,0,7,1,0.383005372014474
9,3,5,3,0,1,3,5,10,3,7,8,7,0,0.45866267592364
10,9,7,2,0,3,0,7,8,8,1,10,5,9,0.6726125491174301
8,5,3,10,0,6,1,5,3,4,2,10,9,3,0.5384599010110009
2,0,2,4,1,5,9,9,0,2,4,8,4,3,0.2712111293650742
1,1,3,9,5,4,1,7,5,6,8,3,9,8,0.4139388194707926
2,9,4,1,8,4,8,7,6,1,1,8,6,4,0.45407126355406474
9,8,2,2,3,5,7,2,5,0,5,3,3,2,0.39982292267593494
3,2,7,4,2,7,4,1,3,2,4,8,9,5,0.3661363291308964
3,7,3,4,10,9,3,3,2,3,5,4,8,6,0.4757807051845722
9,5,4,4,1,7,3,2,8,2,6,3,8,7,0.516551162481385
2,0,1,4,6,9,4,9,1,3,6,5,7,5,0.35251654133740906
4,7,9,2,0,3,7,3,10,5,5,2,10,8,0.5200914571064331
3,1,1,7,6,2,1,10,9,5,3,6,0,2,0.32423089204878386
3,4,6,2,4,6,8,10,3,9,5,8,3,9,0.5389969888930581
6,0,10,8,7,0,2,10,5,6,5,9,9,3,0.597358946740782
8,2,7,2,9,8,0,7,8,4,2,6,4,7,0.567551697201203
2,10,10,6,10,5,5,7,10,4,3,2,2,8,0.6103948149570906
0,5,1,1,2,0,9,2,3,9,7,10,0,8,0.289306848665354
7,7,5,6,0,8,8,2,6,7,10,1,3,1,0.5100253680368015
6,3,10,1,5,6,1,7,9,6,5,7,1,2,0.4890983182328713
7,0,0,3,2,2,4,0,2,8,6,4,6,2,0.24211127352167136
4,6,10,10,8,8,1,7,5,2,1,7,10,4,0.6433140722037931
8,2,1,1,9,1,9,6,2,4,2,4,8,2,0.3964689581097527
6,1,7,7,1,8,8,10,10,7,8,8,5,3,0.6682048172116033
8,5,8,10,0,10,3,10,0,2,7,4,10,6,0.6567304714853492
8,4,2,7,7,10,10,6,5,1,3,10,5,9,0.6894276002325274
5,1,9,4,0,9,1,1,6,8,8,2,8,1,0.4019153454561423
3,6,5,4,0,2,5,8,2,4,9,9,6,6,0.4410097544991678
6,4,6,4,9,8,2,2,0,2,8,1,7,0,0.37980876105647277
7,10,1,1,2,5,5,3,8,3,8,2,3,1,0.41089600491126915
6,0,0,4,8,9,3,5,0,8,6,7,1,10,0.4535689673462685
5,5,0,5,8,5,2,6,6,1,5,3,1,7,0.3815875994598666
3,8,3,4,5,3,2,2,9,8,3,3,4,8,0.4314397869915703
1,4,3,4,2,1,3,0,5,0,8,3,2,7,0.1603697522806177
4,2,6,10,0,3,6,4,9,4,4,4,7,0,0.39682995859347203
9,10,2,2,10,2,5,9,2,9,4,7,9,1,0.6403011810400518
7,3,4,9,5,10,8,9,4,1,0,4,5,0,0.505113906837158
8,10,10,8,4,7,4,4,5,7,10,0,5,3,0.6848887202233973
8,9,10,8,7,10,5,8,7,4,6,6,8,0,0.7948884589810081
10,7,8,2,3,9,0,8,2,10,6,1,6,6,0.6412850411544972
2,8,6,10,0,5,3,8,4,0,4,10,6,1,0.4521225667355446
7,5,7,7,4,1,0,1,1,5,9,5,0,4,0.38871814473037497
0,7,7,0,4,1,3,2,0,5,3,2,8,8,0.23077337925735497
2,2,8,1,0,2,5,1,9,9,2,7,1,1,0.2574367001805119
0,0,4,7,4,7,6,9,6,2,5,6,6,4,0.3659273266690272
4,6,3,5,1,7,4,6,10,7,10,6,8,1,0.5404242542588296
1,8,6,6,7,8,7,1,5,9,6,4,4,4,0.5184167177290128
4,9,10,7,4,0,7,2,6,10,5,2,0,0,0.4546032439213323
1,8,7,5,2,8,10,4,8,8,10,9,10,7,0.6908255602118388
0,10,6,7,8,3,3,8,3,9,6,2,2,4,0.45976184902191897
5,6,10,1,3,5,9,1,3,7,2,1,10,1,0.42170468365930536
4,1,2,10,0,9,5,5,8,5,4,1,1,10,0.4196549038313512
4,2,8,5,3,3,6,7,4,3,5,9,6,7,0.4895638059219708
3,3,7,4,1,8,3,9,1,5,5,0,7,6,0.3805130684542933
4,10,2,10,7,3,5,8,2,10,4,4,3,1,0.539864963072118
0,9,6,4,1,4,1,1,10,4,8,9,1,4,0.3760285609072347
5,7,5,7,2,4,9,4,2,3,1,5,1,5,0.41112936912076603
9,9,6,8,5,2,5,8,9,4,3,6,1,2,0.6338368359474393
1,3,10,6,6,8,7,7,2,6,8,0,2,9,0.4815636052561132
1,7,2,0,4,6,8,8,9,3,6,7,10,10,0.5304454317593208
8,1,4,2,9,4,3,6,6,9,3,4,8,6,0.5416363318202111
5,1,6,5,6,3,9,9,8,8,6,6,10,5,0.6220180455939869
2,7,0,7,10,10,4,10,5,5,8,6,4,8,0.6111662101983599
8,7,0,9,3,5,7,0,7,9,2,3,8,10,0.6046228346014051
3,6,4,1,5,5,0,3,0,1,8,6,0,9,0.28664021596499156
6,5,8,2,1,1,0,8,5,4,10,1,8,5,0.4154969457866687
6,6,4,6,10,4,2,6,8,4,2,3,0,3,0.46472636185144195
1,4,6,5,7,2,2,2,6,3,10,4,10,1,0.34586315544814367
8,3,8,1,6,0,3,6,2,5,1,7,6,1,0.3941321646504323
6,2,7,1,7,7,2,3,10,7,4,3,4,7,0.49029981469773076
2,4,6,5,10,4,3,3,2,6,8,6,4,7,0.4454931470339818
8,3,6,10,6,6,9,8,3,3,8,2,10,4,0.6439448847341316
6,1,5,0,8,1,1,10,10,5,9,1,4,1,0.38764724888691765
9,5,10,9,6,4,9,8,6,8,2,2,1,1,0.6382774462942147
9,4,4,9,4,8,0,5,4,10,9,10,8,0,0.6745993912344559
3,1,0,8,4,9,7,10,0,10,6,8,9,10,0.5863623854135247
10,9,9,1,8,7,1,9,7,5,2,5,8,7,0.7570064072911312
0,5,5,1,1,4,2,1,2,7,0,0,9,7,0.18534743581164964
3,1,10,3,2,10,0,7,5,0,8,2,8,1,0.35604781821300785
6,0,7,5,10,2,10,0,9,2,9,4,4,1,0.45329237747921136
5,0,6,7,1,5,7,5,5,7,5,9,9,4,0.517114095499129
2,4,6,2,1,9,9,7,8,10,3,0,0,9,0.45508412709333146
2,2,3,9,9,8,2,2,9,10,10,9,8,10,0.6678842152703997
8,10,7,10,8,10,8,7,6,10,8,9,2,7,0.9398468681439939
9,5,3,9,9,6,5,1,7,3,2,5,9,3,0.5945639843734197
7,8,10,10,5,9,9,7,2,5,4,0,7,6,0.7098770097821293
5,2,6,10,7,3,2,9,7,3,7,5,0,5,0.48948103310246877
8,0,5,8,5,8,3,5,9,10,2,3,8,1,0.5682538751039413
2,3,2,0,9,4,5,6,4,7,6,6,0,1,0.2957076698959759
10,7,8,7,2,10,9,5,10,1,5,8,6,4,0.7806297767343828
1,8,5,7,9,2,5,7,0,1,3,5,10,0,0.37867636728252585
6,2,5,2,9,3,2,2,3,6,4,0,9,10,0.412411135908781
3,3,1,0,9,9,4,6,5,0,9,10,10,1,0.4363514465876924
9,5,8,0,9,1,5,7,0,0,10,7,4,10,0.5661832087061309
2,3,0,8,1,7,1,4,0,6,0,9,5,2,0.2562243066741318
7,3,5,9,7,8,9,8,1,9,8,6,9,5,0.7364665519884461
1,10,8,0,8,10,0,6,4,5,7,3,7,8,0.5240197754816783
1,10,4,2,3,9,3,8,3,0,6,0,0,9,0.3468714668403696
4,3,1,6,5,10,3,7,9,2,9,2,5,3,0.4576232563504093
8,0,10,2,3,10,7,5,10,2,1,0,3,8,0.5082465854458623
3,3,0,6,1,9,4,3,1,10,10,0,1,6,0.3197853351282951
7,9,7,2,7,4,2,3,8,6,7,5,6,6,0.6106837821018991
6,9,0,5,8,6,5,3,1,8,9,2,6,2,0.48374287366492263
10,7,7,3,0,3,1,7,2,0,0,2,6,0,0.36331802725612455
3,7,10,0,3,3,8,7,0,8,8,8,2,0,0.4339561312463784
2,3,5,3,10,7,1,7,1,1,9,1,8,9,0.4067932455945942
9,4,0,7,0,2,0,3,0,4,3,0,0,4,0.21233987764868417
3,9,0,2,0,1,0,6,10,5,2,0,1,5,0.23598227680058967
2,2,2,3,4,7,10,7,8,0,10,2,8,3,0.38082390608686906
9,4,3,1,5,0,8,8,3,2,5,10,10,1,0.5106566797782913
8,9,9,1,3,0,10,5,2,6,2,10,1,4,0.5453756239818905
0,7,0,8,9,5,7,7,2,0,10,5,8,2,0.40974010630294044
9,1,5,0,3,7,7,9,10,7,9,8,10,2,0.6692108557847875
6,8,8,10,6,6,2,9,3,1,10,5,7,10,0.7073905033240627
3,0,7,10,0,4,2,6,3,3,6,10,8,7,0.44711632958597486
5,3,8,1,4,5,4,8,5,2,9,9,4,9,0.5398717346904324
2,10,7,8,1,10,5,2,6,8,6,0,6,10,0.5870412626476035
1,0,0,6,3,2,9,8,2,8,0,8,4,5,0.292356529167944
1,2,9,9,3,3,5,4,1,2,6,3,5,7,0.3484883566234135
1,9,5,4,2,6,0,5,10,10,3,5,5,0,0.41728736578730347
6,7,5,0,6,3,4,7,1,1,4,5,0,8,0.37993496208732525
8,2,9,4,8,2,3,10,10,10,2,7,6,5,0.6734451939274185
5,3,8,0,7,4,6,4,10,8,8,4,7,10,0.5843514571421586
0,10,1,8,7,4,10,5,6,1,0,10,9,0,0.467065846904794
4,6,3,3,7,7,5,1,3,5,8,8,7,6,0.4963974872973328
8,3,3,8,9,3,7,8,2,4,7,1,2,2,0.4675269412663069
9,1,10,7,1,5,8,7,9,4,9,2,1,0,0.5503946344849218
8,4,1,0,8,1,5,4,0,7,6,2,3,4,0.33569779312946996
4,3,5,6,1,8,1,6,4,10,1,9,0,7,0.44563016540517913
7,4,5,9,1,9,7,9,3,5,10,2,7,1,0.5860218520962817
0,0,2,7,7,4,3,5,1,3,2,1,3,2,0.117696053456831
4,5,5,0,0,6,5,4,2,6,3,3,9,3,0.3265184707568381
5,2,2,5,2,8,10,4,3,6,4,8,0,10,0.47003423612020984
0,10,4,4,2,7,0,2,9,1,1,3,1,0,0.2262688681844206
0,3,8,0,10,10,3,3,10,9,0,10,7,1,0.47832469854233967
8,2,9,1,0,10,2,8,6,0,5,2,4,1,0.4137349422690735
2,3,0,7,5,6,3,0,0,7,7,3,2,10,0.2963854819283693
1,6,4,7,9,0,3,10,9,3,1,1,1,6,0.3557582582413902
6,8,0,5,10,2,7,5,2,9,8,8,4,2,0.5494655708232713
3,3,1,4,3,2,1,1,9,7,1,8,8,1,0.2928455212102665
10,7,0,2,1,7,6,6,10,9,2,4,6,8,0.6230321972233858
10,1,8,1,10,2,2,5,3,10,1,8,5,5,0.548029746191835
9,2,5,8,2,5,9,3,6,0,2,10,9,9,0.6147771946902609
3,3,2,3,1,9,9,9,2,3,8,10,8,2,0.4680790571114146
9,7,5,7,2,9,6,1,10,6,1,7,2,9,0.6669887104978783
2,6,7,2,7,6,4,6,6,0,9,3,2,8,0.4322679226280841
2,5,3,4,3,5,8,10,1,10,3,3,2,4,0.38370703901957004
10,6,4,7,0,4,2,4,9,2,1,3,6,1,0.46587219018434284
7,2,1,7,8,1,0,1,9,7,10,3,7,1,0.43096651028476335
0,2,2,7,7,2,3,10,2,9,1,3,3,10,0.33026984875387255
9,7,2,7,4,8,6,1,4,3,7,5,1,0,0.4853198254116759
1,10,1,6,0,9,6,9,2,2,6,7,7,0,0.4249854095462338
7,0,8,9,6,5,8,2,10,8,7,8,1,5,0.6415935401534
4,3,9,8,0,9,0,2,5,3,5,10,8,4,0.48836403161815406
0,9,5,0,1,5,2,2,7,4,10,5,8,10,0.40256444938104197
8,9,2,0,2,5,7,9,10,8,1,3,10,6,0.620982488835842
7,2,0,8,1,9,5,4,10,5,4,8,3,0,0.4728952733963759
9,0,10,7,6,10,0,2,6,6,1,3,2,10,0.570822270988924
6,6,4,1,10,7,2,7,7,7,10,10,9,10,0.7482554261398948
8,7,5,7,5,6,0,7,3,8,4,2,3,10,0.5870298004840064
9,2,5,2,3,9,8,2,9,4,0,5,5,8,0.5478628895706504
10,3,7,5,7,5,0,3,6,7,3,0,10,9,0.5875340849539356
6,7,4,1,4,4,1,10,2,1,5,7,6,1,0.4099111276649451
0,5,6,9,8,2,0,5,4,1,10,3,0,9,0.35511499847350936
3,3,8,0,0,10,7,4,10,0,3,10,2,10,0.4764018227424072
6,9,10,0,0,0,2,9,7,10,10,3,5,2,0.5175034903700378
1,9,7,10,4,0,4,10,3,5,10,1,4,6,0.4752651758110932
1,7,2,8,5,5,0,10,9,10,5,8,7,10,0.6142837369092804
4,10,2,2,5,0,1,3,7,7,0,5,6,10,0.4195641442668457
10,3,4,3,2,5,6,7,8,6,6,9,9,9,0.6913827624470748
3,1,8,1,8,6,1,5,0,5,3,6,6,5,0.33542890965413225
10,8,9,0,5,6,7,6,9,3,0,9,8,1,0.680805715962446
8,6,5,0,10,10,10,4,8,9,0,2,8,10,0.7149104451476468
3,4,2,0,0,8,2,3,10,8,9,10,4,6,0.437516531479282
2,2,7,8,7,5,3,3,5,5,5,10,0,8,0.4551638710195436
9,0,6,2,4,5,10,3,10,1,10,0,6,0,0.4492702498069586
8,1,1,5,2,6,1,4,3,7,1,0,1,3,0.255561927892152
6,7,9,6,3,9,10,3,5,6,7,8,5,9,0.7318698425981068
10,2,10,7,7,5,3,10,3,3,3,2,5,0,0.5528788664095909
1,10,10,6,10,1,4,9,2,5,6,6,0,9,0.5574980138614335
4,5,5,5,8,0,7,8,4,0,3,0,5,9,0.3919008085652774
6,0,8,1,0,7,10,3,5,10,8,10,10,9,0.6387444624009688
0,7,0,4,4,3,7,10,9,6,6,10,10,1,0.4802542126283861
10,7,0,3,1,5,3,10,1,8,1,6,8,3,0.5189815415525741
6,1,0,3,3,9,0,8,6,6,4,9,0,2,0.3758921234811338
3,9,6,1,4,9,5,0,6,10,8,2,1,7,0.48173316522087284
2,8,4,2,4,6,4,0,6,6,6,10,5,5,0.43760834468696885
0,6,7,9,10,4,10,7,7,6,2,9,4,6,0.60633963865955
6,1,2,6,10,3,4,0,9,5,4,4,2,4,0.3887558984886148
10,5,3,9,8,8,7,0,9,10,6,5,1,6,0.7174942598610675
0,10,3,8,0,7,2,5,6,5,9,7,6,5,0.48729452798537326
4,2,7,2,3,4,10,1,3,9,4,7,1,8,0.42247624019814256
7,10,3,10,0,6,4,3,10,9,8,0,0,6,0.584104405906702
4,2,10,9,7,9,5,8,4,2,7,2,2,0,0.4896945295640094
7,6,2,7,2,3,3,4,7,4,1,3,5,3,0.3919902869548269
7,4,7,0,0,8,2,7,10,5,6,7,3,4,0.5094255432619358
10,0,2,8,4,5,3,7,6,4,5,10,9,6,0.611278951668119
6,7,5,5,10,7,3,10,1,0,3,3,3,6,0.5055679893119785
7,5,6,9,2,6,8,10,7,10,9,7,10,10,0.8341233894327352
3,3,8,7,1,4,10,0,10,0,9,3,5,5,0.4335084414635906
1,2,10,0,7,0,1,9,0,7,10,9,5,4,0.36893295700842627
1,5,3,4,1,0,0,0,7,8,8,1,5,3,0.18497821231118683
1,1,8,0,3,0,1,0,1,5,10,8,6,3,0.19102856941228996
9,6,7,1,0,9,7,10,7,5,9,8,5,1,0.6641546839972831
0,1,8,0,7,5,7,7,2,6,8,6,10,2,0.37246574443887737
5,2,5,8,3,6,10,3,8,2,0,1,1,3,0.3690575092077685
6,5,2,2,7,3,10,10,2,1,5,5,8,3,0.47696473962563457
7,8,6,8,0,6,9,4,7,8,4,2,4,5,0.5961499141463378
0,4,4,8,5,0,5,2,9,1,3,6,6,5,0.31119226309077336
9,6,5,3,10,2,9,5,7,9,6,3,6,1,0.6211894312629338
4,10,1,7,8,10,7,2,5,9,10,1,4,3,0.5856454483382612
0,6,4,0,3,3,1,3,2,4,8,3,3,4,0.17235252614164476
1,8,6,2,7,7,7,5,1,7,8,6,10,7,0.5374901817357535
9,5,0,10,5,9,10,1,10,2,3,2,9,1,0.5819572810653812
10,2,3,0,0,5,0,3,7,5,3,3,2,3,0.31209661931835603
8,4,6,0,2,10,0,6,6,8,5,1,6,1,0.45574808572109876
3,3,5,7,1,6,8,0,10,8,4,0,1,3,0.35427615106782706
10,6,10,2,1,3,3,9,3,8,3,1,6,1,0.5192700746037456
3,1,10,3,2,6,0,3,6,3,5,1,6,5,0.29148847357281155
2,8,3,4,0,10,10,2,3,8,10,5,8,2,0.48659953163754854
8,1,10,10,6,6,2,6,9,6,5,3,1,4,0.594643559995253
3,7,6,4,5,4,8,2,3,7,9,3,3,6,0.4539690121667193
5,5,3,4,9,5,8,2,8,8,1,6,1,9,0.5395784840208536
7,8,7,5,3,0,10,5,1,4,2,1,8,1,0.4309345887393359
1,1,1,6,1,4,2,3,9,2,8,9,2,7,0.29165992386464556
10,2,6,2,6,7,2,1,3,1,10,8,10,6,0.5632095643851258
1,2,10,0,9,10,10,8,5,8,0,6,9,2,0.5306468629374045
10,8,9,4,9,3,7,1,2,1,3,1,10,4,0.5652005701206312
3,2,1,5,9,9,0,5,0,4,0,7,0,6,0.28914875623025166
4,3,10,10,10,0,8,0,10,3,6,4,7,9,0.6001696387060714
2,1,4,3,8,1,5,6,5,0,1,5,3,5,0.24646970274005947
5,2,9,9,10,3,9,8,1,6,1,3,1,9,0.5452313275801051
0,9,5,4,3,8,5,7,5,4,6,2,0,10,0.4309817252871793
1,1,4,1,3,1,8,4,8,8,0,0,2,8,0.21400164988509687
5,10,5,0,7,5,4,7,3,3,10,8,2,5,0.5345515951058345
7,9,1,8,0,7,5,7,9,9,3,4,0,10,0.6383138285843813
10,10,7,5,3,7,0,0,7,10,1,3,0,1,0.5385392285521592
9,6,4,6,5,9,0,2,1,8,7,4,6,3,0.5380765250107168
10,7,3,8,3,5,2,5,3,10,2,8,5,0,0.5913202758893562
8,9,5,0,6,10,6,1,1,9,10,0,10,8,0.6399315283347417
8,7,3,0,4,5,7,10,8,4,5,3,9,5,0.592745553497911
3,6,0,8,1,6,9,4,0,6,2,0,0,1,0.23792539252832637
9,4,8,4,7,4,3,6,10,2,2,6,8,7,0.6333127231901309
10,9,9,1,7,3,4,0,10,7,7,8,3,9,0.7286697821043034
5,3,9,8,1,7,8,1,8,1,5,2,0,1,0.3869423743004972
1,6,9,2,0,5,3,6,6,9,3,2,5,0,0.3378608922954741
0,0,0,5,7,7,6,0,2,0,4,4,3,9,0.1803386018934553
5,7,6,0,2,3,3,1,1,1,3,9,0,9,0.31978479760559114
6,1,2,3,4,7,8,9,3,9,8,9,3,6,0.5505830409137392
6,0,6,8,10,4,7,8,3,4,7,10,6,10,0.6621925357051317
9,3,10,0,3,1,9,10,5,2,9,2,1,6,0.5085821576271663
5,7,4,7,8,10,4,8,3,3,1,5,9,2,0.5700896831234149
7,9,5,0,10,0,10,6,4,0,8,10,4,7,0.605680072693532
8,6,10,9,8,9,5,4,7,8,1,3,10,8,0.799683435526764
9,7,6,9,9,8,5,9,3,4,9,7,8,8,0.8393959504793631
6,2,4,5,9,3,8,10,7,3,7,10,2,9,0.6313125139937751
6,1,10,8,9,5,0,3,3,8,6,3,7,5,0.5189513905383321
0,1,2,4,3,0,6,10,0,1,7,6,2,8,0.2057369231492183
7,0,4,7,1,7,6,10,9,10,6,8,5,0,0.59053803076799
1,3,10,6,6,2,6,5,1,5,3,1,9,4,0.34510090979910624
4,8,7,5,0,9,5,9,9,6,2,1,8,10,0.618054826976125
5,0,9,0,7,8,7,7,3,8,5,8,9,9,0.6087052452444542
0,3,2,6,4,7,2,0,9,9,2,2,9,6,0.33756883514872893
7,6,3,8,7,0,9,10,3,2,2,4,2,0,0.4566189804322363
3,0,4,10,3,4,2,1,10,8,7,3,5,0,0.35580569952626234
5,6,6,9,2,4,5,10,5,2,0,7,7,7,0.559811280563379
3,4,6,4,2,9,10,0,10,2,8,8,9,2,0.5114577963668498
3,10,6,0,0,4,1,3,10,1,1,1,9,7,0.3452344962227119
4,5,2,0,7,3,1,2,6,3,0,7,6,0,0.2553739458439053
0,5,9,10,4,6,9,5,9,1,6,0,0,0,0.36880543109384684
2,9,9,7,9,10,0,9,5,8,7,8,5,6,0.7229520146282625
8,8,6,4,10,5,5,6,3,3,9,9,10,2,0.6936083925711982
1,6,1,0,3,7,8,5,6,2,2,2,8,2,0.2619711243877905
5,7,4,2,6,1,8,7,10,10,0,2,8,9,0.5731007125142694
1,4,3,2,0,4,3,6,10,0,6,0,4,8,0.2435842966039796
5,7,6,0,4,0,8,7,2,9,4,0,10,7,0.4640393299318722
7,3,4,2,3,3,2,2,0,10,9,8,1,0,0.33935573241746075
5,3,10,10,4,3,3,3,4,9,4,9,0,0,0.4755087734996634
8,9,6,10,1,8,9,10,4,3,7,8,9,2,0.7645033979414593
2,4,0,7,6,6,4,5,0,2,0,5,7,1,0.24533341772110107
6,5,2,3,0,4,3,10,6,0,3,1,3,4,0.30991770461954865
3,1,7,6,10,10,10,1,9,1,5,10,5,3,0.5646714966707823
5,3,1,2,9,2,3,8,10,6,5,7,3,4,0.46298826954874917
0,7,0,1,3,7,6,4,2,0,4,8,5,4,0.2517610821678155
2,5,5,2,0,1,6,9,3,9,1,10,6,1,0.36327024664121843
7,3,2,8,4,9,3,8,2,4,0,7,0,3,0.44580384146734026
8,0,0,9,3,3,2,6,1,6,5,1,10,0,0.34027319886853574
2,6,7,6,10,2,10,8,10,9,8,3,1,5,0.6012059876353862
2,3,7,9,10,5,4,8,10,10,6,6,5,5,0.6448145220312077
3,10,7,3,5,2,8,10,1,1,8,9,5,6,0.5436765119681174
3,0,1,0,7,8,0,1,7,8,5,5,9,3,0.316578517786443
10,7,9,6,5,6,0,1,7,9,7,0,2,10,0.6462881994788237
7,4,0,8,2,8,8,10,4,7,8,9,6,0,0.6032752302909221
4,2,5,1,7,0,3,5,8,0,2,4,4,9,0.32104121047598905
5,7,10,1,5,3,6,6,6,4,3,10,10,0,0.5589625076459319
5,5,8,4,8,10,7,6,9,8,7,0,7,7,0.6791815685350934
6,0,10,7,2,7,3,7,4,8,10,8,6,4,0.5988801917295721
4,6,5,1,4,9,6,7,10,2,3,2,1,10,0.48157836082662153
10,1,4,7,0,2,2,8,10,4,3,6,2,2,0.45326057916054546
3,9,2,1,9,6,8,8,8,4,2,0,8,9,0.5334170478838831
4,2,10,3,4,2,1,9,0,10,8,4,2,1,0.36759141738695567
0,8,4,10,2,5,7,4,10,1,10,4,2,0,0.3981888988620383
5,3,6,0,10,1,3,10,9,2,2,5,3,3,0.4092395391701349
9,3,1,3,0,4,6,9,7,1,10,8,5,3,0.49997288259825007
10,0,3,3,5,7,8,9,1,0,9,3,4,2,0.45517044211988805
5,10,6,0,5,3,9,5,8,8,10,0,3,2,0.5144518545232841
1,6,9,7,5,6,7,4,9,7,9,3,9,3,0.5742704490093486
7,1,5,2,6,3,7,10,3,2,4,10,3,5,0.4848121597157666
